system:index,NDSI,NDVI,NDWI,date,doy,month,n_scenes,season,sensor,site_key,site_label,year,.geo
108,-0.06733568996113269,0.12877710106627824,-0.13444457122831893,2025-01-01,1,1,2,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Ludhiana,Rabi Winter Crop | Ludhiana Punjab wheat belt,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,-0.25104865364072565,0.24159901972201092,-0.2748842505403938,2025-02-01,32,2,1,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Ludhiana,Rabi Winter Crop | Ludhiana Punjab wheat belt,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,-0.301702158870604,0.2617340046089256,-0.3013453526597685,2025-03-01,60,3,6,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Ludhiana,Rabi Winter Crop | Ludhiana Punjab wheat belt,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,-0.28801798979605286,0.22952657474287766,-0.28743315775948775,2025-04-01,91,4,5,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Ludhiana,Rabi Winter Crop | Ludhiana Punjab wheat belt,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,-0.3063025284460003,0.20826966868120453,-0.265485353207013,2025-05-01,121,5,7,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Ludhiana,Rabi Winter Crop | Ludhiana Punjab wheat belt,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,-0.29690865055834414,0.22646768809901874,-0.27206756779159713,2025-06-01,152,6,3,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Ludhiana,Rabi Winter Crop | Ludhiana Punjab wheat belt,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,-0.300976582402859,0.3081230535571534,-0.30549300366930165,2025-07-01,182,7,1,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Ludhiana,Rabi Winter Crop | Ludhiana Punjab wheat belt,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,-0.3011088258433936,0.29263549644143483,-0.2907845290899899,2025-09-01,244,9,4,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Ludhiana,Rabi Winter Crop | Ludhiana Punjab wheat belt,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,-0.330593980381283,0.32413507439833583,-0.34132182915964315,2025-10-01,274,10,6,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Ludhiana,Rabi Winter Crop | Ludhiana Punjab wheat belt,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,-0.2162686654400207,0.23928864331163338,-0.2534511784614393,2025-11-01,305,11,8,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Ludhiana,Rabi Winter Crop | Ludhiana Punjab wheat belt,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,-0.196742949393367,0.19527187551026362,-0.22391986058765745,2025-12-01,335,12,4,Nov-Apr,Sentinel2_SR_Harmonized_10m,RBC_Ludhiana,Rabi Winter Crop | Ludhiana Punjab wheat belt,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
